City_Tier,CC_Contacted_LY,Service_Score,Account_user_count,account_segment,CC_Agent_Score,rev_per_month,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Loyalty_Score,Tenure_Group,Payment_CC,Payment_DC,Payment_Wallet,Payment_UPI,Gender_Male,Marital_Status_Married,Marital_Status_Single,Login_device_Computer,Login_device_Mobile,Complain_ly_1.0,Churn
2,-0.32795946506525087,2,-2.6838925402211604,0,2,0.0857390949893987,-0.8553950051156366,0.544852100638755,0.40275466133744353,0.14583061262904332,0.5294132230756996,2,1,0,0,0,1,1,0,0,1,0,0
0,1.196321042626572,2,-0.6976968164190572,0,4,-1.1805566924179858,-0.8553950051156366,-0.4044517965954694,0.9712900754610891,0.571646905445935,-0.8848036030696935,2,1,0,0,0,0,0,1,1,0,1,0
2,-1.2659782390294496,3,0.2954010454819943,3,4,-1.1805566924179858,-1.3882150512685207,-0.4044517965954694,0.6870223683992663,0.33996151234071026,0.0028932371293014444,4,0,1,0,0,1,1,0,0,1,0,1
2,0.2583022686623733,2,-2.6838925402211604,3,0,-0.6549964554650904,-0.3225749589627526,-0.8791037452125816,0.9712900754610891,-0.2173948578652533,-0.9499230711507379,0,1,0,0,0,1,1,0,0,1,0,0
0,0.02379757517132363,3,-0.6976968164190572,0,2,1.759691072800735,-0.5889849820391947,-0.8791037452125816,-0.7343161669098478,-0.29369605079184524,-0.28386335379088745,4,1,0,0,0,0,0,1,0,1,0,0
0,-0.4452118118107757,4,1.288498907383046,2,0,-0.6549964554650904,0.7430651333430154,0.07020015202164279,-0.7343161669098478,-0.5589619168256996,-0.15472531521479013,2,0,1,0,0,1,1,0,0,1,0,0
0,-0.4452118118107757,3,2.2815967692840973,2,0,0.6112993319422937,-0.05616493588631064,0.07020015202164279,-0.45004845984802494,-0.385297222508405,0.044719867065874615,4,1,0,0,0,1,1,0,0,1,1,1
0,-1.2659782390294496,3,-0.6976968164190572,2,4,-1.1805566924179858,2.3415252718016673,-0.4044517965954694,-0.7343161669098478,-0.8766848529965862,-0.40579891403886537,4,1,0,0,0,0,1,0,0,1,0,0
0,1.313573389372097,3,0.2954010454819943,0,2,0.6112993319422937,-1.1218050281920786,-0.4044517965954694,-0.45004845984802494,1.0578683093297117,-0.12308413375665093,1,1,0,0,0,0,1,0,1,0,0,0
0,-1.2659782390294496,4,-1.6907946783201089,3,2,-1.1805566924179858,2.3415252718016673,0.07020015202164279,1.255557782522912,2.9673136103586,2.366241407949057,3,0,1,0,0,1,0,0,0,1,0,0
0,0.37555461540789814,3,-0.6976968164190572,3,2,-1.1805566924179858,-1.1218050281920786,-0.4044517965954694,-0.7343161669098478,-1.0716105568012388,-1.3330435344228024,4,1,0,0,0,1,1,0,1,0,0,1
0,-0.6797165053018254,3,0.2954010454819943,3,2,0.36735368127907075,-0.8553950051156366,-0.4044517965954694,-0.1657807527862021,0.09853976909641617,0.4632825800278368,1,1,0,0,0,1,0,1,1,0,0,0
0,1.7825827763541962,3,-0.6976968164190572,4,2,0.8264746454438883,2.6079352948781094,0.07020015202164279,0.6870223683992663,1.8922139059410632,0.38703472561872254,3,1,0,0,0,0,1,0,0,1,0,0
2,-1.0314735455383999,3,1.288498907383046,1,2,0.0857390949893987,1.2758851794958994,0.07020015202164279,-0.45004845984802494,-0.39801408799617005,0.2031039205655335,4,1,0,0,0,0,1,0,0,1,0,1
2,0.6100593088989478,4,1.288498907383046,3,2,0.36735368127907075,1.0094751564194573,0.07020015202164279,-1.0185838739716706,0.16510461188393757,-0.12415157172639267,2,0,0,1,0,1,1,0,0,1,0,0
2,0.2583022686623733,3,-0.6976968164190572,2,2,-0.6549964554650904,-0.3225749589627526,-0.8791037452125816,-1.3028515810334933,-1.0529326606160836,-1.1762743006925616,2,0,1,0,0,1,1,0,0,1,0,0
2,-0.0934547715742012,3,-0.6976968164190572,2,3,-0.24734026506113888,-0.05616493588631064,-0.4044517965954694,-1.3028515810334933,-1.117709194194388,-0.8710175817002976,4,0,0,1,0,1,0,1,1,0,1,1
0,-1.2659782390294496,2,-0.6976968164190572,2,0,1.1930756552244597,-0.5889849820391947,0.07020015202164279,-0.7343161669098478,-0.6390384291939718,0.49796234545325263,4,1,0,0,0,1,1,0,0,1,1,1
0,-1.2659782390294496,3,1.288498907383046,2,2,-0.6549964554650904,-0.8553950051156366,-0.4044517965954694,-1.0185838739716706,-0.6944760146796986,-0.06503985888457865,2,1,0,0,0,1,1,0,0,0,0,0
0,0.37555461540789814,2,-0.6976968164190572,4,0,0.0857390949893987,1.2758851794958994,-0.8791037452125816,2.1083609037083804,1.6947050888342083,0.37676050435473213,3,1,0,0,0,0,1,0,1,0,0,0
2,-1.3832305857749743,3,-0.6976968164190572,3,3,-1.921292242872475,-0.8553950051156366,-0.8791037452125816,-0.1657807527862021,-0.32866743088319966,-0.5979527466360623,4,0,0,1,0,1,1,0,1,0,1,0
2,0.6100593088989478,4,0.2954010454819943,0,2,0.0857390949893987,-0.5889849820391947,0.07020015202164279,-1.0185838739716706,0.528131381354988,-0.30243414582412376,4,0,0,1,0,1,1,0,0,0,0,1
0,-0.4452118118107757,3,-2.6838925402211604,3,0,-0.24734026506113888,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,-0.49120486789870016,-0.11741309766054554,1,0,1,0,0,0,1,0,0,1,1,0
0,0.02379757517132363,3,0.2954010454819943,3,4,-0.6549964554650904,-0.5889849820391947,0.07020015202164279,-0.1657807527862021,-0.15142611814747092,-0.4362536688273413,4,1,0,0,0,1,1,0,1,0,1,0
0,-0.6797165053018254,4,1.288498907383046,2,1,-0.6549964554650904,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,-0.5150489906882598,-0.2993475399514159,2,0,1,0,0,0,0,0,0,1,0,0
2,-0.6797165053018254,3,-0.6976968164190572,3,2,0.0857390949893987,0.7430651333430154,-0.8791037452125816,-1.3028515810334933,-0.8995354706699146,-0.17265713013661493,1,1,0,0,0,1,0,1,0,0,0,0
2,1.0790686958810471,2,0.2954010454819943,3,3,-0.6549964554650904,-0.05616493588631064,-0.4044517965954694,-0.45004845984802494,-0.45623348780734574,-1.1256208465709359,2,0,0,1,0,1,1,0,0,1,0,0
2,1.313573389372097,3,0.2954010454819943,2,2,-0.6549964554650904,1.0094751564194573,-0.4044517965954694,-1.0185838739716706,-0.7606434554207276,-1.5408276193243151,4,0,0,1,0,1,0,1,0,1,1,1
0,-0.6797165053018254,2,-0.6976968164190572,2,2,-1.921292242872475,-0.05616493588631064,-0.8791037452125816,0.11848695427562071,-1.1216832146593143,-1.237298017398405,4,0,0,0,0,1,0,1,0,1,0,1
0,1.899835123099721,4,1.288498907383046,3,0,-0.24734026506113888,2.0751152487252256,-0.4044517965954694,1.255557782522912,0.015681442402695013,-1.3643534826452033,0,1,0,0,0,1,1,0,0,1,0,0
0,0.8445640023899975,2,-0.6976968164190572,3,2,-0.24734026506113888,0.21024508719013135,-0.8791037452125816,-0.7343161669098478,-0.4441127253893191,-1.1062653008501944,2,0,1,0,0,1,1,0,0,1,0,0
0,0.49280696215342296,4,0.2954010454819943,3,4,0.0857390949893987,0.47665511026657337,-0.4044517965954694,-1.0185838739716706,0.24100840276403662,-0.27202182098663774,1,0,1,0,0,0,1,0,0,1,1,0
0,-1.1487258922839247,2,-0.6976968164190572,4,2,-0.24734026506113888,0.7430651333430154,0.07020015202164279,0.40275466133744353,1.8212776406421225,1.4115585041938745,1,1,0,0,0,0,1,0,0,1,0,0
2,-0.0934547715742012,4,1.288498907383046,0,2,0.0857390949893987,-0.3225749589627526,0.07020015202164279,0.9712900754610891,0.6431792738146147,0.35438914137372207,2,0,0,1,0,1,1,0,0,1,1,0
2,1.0790686958810471,3,-1.6907946783201089,3,1,1.4982631963571749,-0.8553950051156366,-0.4044517965954694,-0.1657807527862021,-0.5363100001756179,-0.8117182449141435,4,0,0,1,0,1,0,1,1,0,1,1
2,1.5480780828631464,2,-0.6976968164190572,3,2,0.0857390949893987,-1.1218050281920786,-0.8791037452125816,-1.0185838739716706,-0.6883162829590628,-1.5589438599103782,0,1,0,0,0,0,1,0,1,0,0,0
0,0.14104992191684845,2,-0.6976968164190572,0,1,-0.24734026506113888,-0.3225749589627526,0.07020015202164279,1.5398254895847348,-0.13115861377634475,-0.1959810367353929,2,1,0,0,0,0,0,1,0,1,1,0
0,-0.6797165053018254,2,1.288498907383046,2,2,-1.1805566924179858,-0.5889849820391947,-0.4044517965954694,0.6870223683992663,-1.0455807227559692,-0.5759794403603005,2,0,1,0,0,1,1,0,0,1,0,0
0,1.6653304296086713,4,0.2954010454819943,2,3,0.0857390949893987,1.0094751564194573,-0.4044517965954694,1.255557782522912,-0.6916942003542501,-1.5046896315152312,4,0,1,0,0,0,1,0,1,0,1,1
1,2.3688445100818205,3,-2.6838925402211604,1,3,0.8264746454438883,1.0094751564194573,-0.4044517965954694,-0.1657807527862021,2.4505637812632592,0.07833555480439697,3,0,0,0,1,1,1,0,0,1,1,0
0,2.1343398165907708,2,-0.6976968164190572,4,0,-0.6549964554650904,-0.3225749589627526,-0.8791037452125816,-1.3028515810334933,1.647016843255089,-1.0065676519021767,1,0,1,0,0,0,0,1,0,1,0,0
0,-1.2659782390294496,4,0.2954010454819943,2,1,-0.6549964554650904,-0.05616493588631064,-0.4044517965954694,-0.45004845984802494,-0.34635182195212355,-0.035308785482122684,4,0,1,0,0,0,1,0,0,1,0,0
2,-0.32795946506525087,3,2.2815967692840973,3,0,1.1930756552244597,-0.8553950051156366,0.544852100638755,-0.45004845984802494,0.183981209092339,0.7337755903093166,2,0,1,0,0,0,0,1,0,1,0,0
0,-1.0314735455383999,3,1.288498907383046,1,1,0.0857390949893987,-0.8553950051156366,0.544852100638755,-0.45004845984802494,-0.32509081246476607,0.4849635685766648,4,0,1,0,0,1,0,0,1,0,0,0
0,0.9618163491355223,2,-0.6976968164190572,2,1,-0.24734026506113888,1.0094751564194573,-0.4044517965954694,-0.7343161669098478,-0.8446939882539263,-1.169622538532697,0,0,1,0,0,0,0,1,0,1,0,0
0,-0.21070711831972602,2,-0.6976968164190572,3,2,-0.24734026506113888,-0.05616493588631064,-0.8791037452125816,-0.1657807527862021,-0.369798542695191,-0.5903539785703938,2,0,1,0,0,0,0,1,0,0,1,0
0,-0.0934547715742012,2,-2.6838925402211604,2,2,1.4982631963571749,0.47665511026657337,-0.8791037452125816,-0.7343161669098478,-0.7721681147690153,-0.5318863525930151,4,1,0,0,0,0,1,0,0,1,0,0
0,2.1343398165907708,3,1.288498907383046,4,2,-1.1805566924179858,-0.05616493588631064,3.86741574095854,0.9712900754610891,2.2935899728986557,1.6240424307146266,1,0,1,0,0,1,0,0,0,1,0,0
2,-0.914221198792875,2,1.288498907383046,0,1,-1.1805566924179858,-1.3882150512685207,3.86741574095854,0.9712900754610891,0.4762704142876949,1.9647508198063175,4,1,0,0,0,1,0,0,0,1,0,1
0,1.5480780828631464,3,1.288498907383046,2,0,0.6112993319422937,-0.8553950051156366,1.0195040492558671,0.9712900754610891,-0.4319919629712931,-0.35589126055536663,2,0,1,0,0,0,1,0,0,1,0,0
0,-0.4452118118107757,3,-0.6976968164190572,3,4,0.6112993319422937,-0.5889849820391947,0.07020015202164279,1.255557782522912,-0.3429739045569356,0.6233267214124858,3,0,0,0,0,1,1,0,0,1,1,0
0,0.7273116556444726,3,-0.6976968164190572,3,2,0.0857390949893987,-0.5889849820391947,-0.8791037452125816,-0.7343161669098478,-0.45981010622577984,-1.013549334174092,2,0,1,0,0,1,1,0,1,0,0,0
2,0.8445640023899975,4,0.2954010454819943,3,2,-1.1805566924179858,0.7430651333430154,1.0195040492558671,-0.45004845984802494,-0.17666114809975542,-0.5326726950706644,4,0,0,1,0,0,0,0,1,0,1,1
0,1.7825827763541962,4,1.288498907383046,2,2,-0.6549964554650904,1.2758851794958994,0.07020015202164279,-1.0185838739716706,-0.690303293191526,-1.333944793197101,2,0,0,0,0,0,1,0,1,0,0,0
2,-0.4452118118107757,3,2.2815967692840973,3,3,1.018955522346246,0.47665511026657337,-0.4044517965954694,-1.0185838739716706,0.38387443847814995,0.19029377182168028,4,0,1,0,0,1,0,1,0,1,0,1
0,-0.21070711831972602,4,-1.6907946783201089,2,0,0.0857390949893987,1.0094751564194573,0.544852100638755,0.9712900754610891,-0.4488815499472313,0.00024802548693916274,4,0,0,0,1,1,1,0,1,0,0,0
0,-1.0314735455383999,3,1.288498907383046,2,0,-1.1805566924179858,-0.8553950051156366,0.07020015202164279,-0.7343161669098478,-0.31773887460465167,-0.09399492601872814,4,1,0,0,0,1,0,1,0,1,0,0
2,-1.0314735455383999,2,-2.6838925402211604,3,4,0.0857390949893987,1.5422952025723413,-0.8791037452125816,0.9712900754610891,-0.7880641966287215,-0.2829853895775451,0,0,1,0,0,1,1,0,0,0,0,0
0,-0.21070711831972602,3,0.2954010454819943,3,3,0.36735368127907075,2.3415252718016673,-0.8791037452125816,0.6870223683992663,-0.4914035689219463,-0.1467376201956525,1,0,1,0,0,1,1,0,1,0,0,0
0,-0.5624641585563005,3,-0.6976968164190572,3,3,1.1930756552244597,-0.05616493588631064,-0.8791037452125816,0.6870223683992663,-0.41510237599535493,-0.03375139532297208,2,0,1,0,0,1,0,1,0,1,0,0
0,1.313573389372097,3,2.2815967692840973,2,2,-1.1805566924179858,-0.05616493588631064,0.07020015202164279,-0.1657807527862021,-0.25296234102634674,-1.0753008937569124,2,0,1,0,0,1,0,1,0,1,0,0
0,-0.7969688520473502,2,0.2954010454819943,0,3,-0.6549964554650904,-0.8553950051156366,-0.4044517965954694,-0.1657807527862021,0.5064729698211378,0.6632144937855025,3,0,0,0,0,0,1,0,0,1,1,0
0,-1.0314735455383999,3,-1.6907946783201089,3,2,-0.6549964554650904,-0.8553950051156366,0.07020015202164279,-0.1657807527862021,-0.006175670154401496,0.15181987735176625,4,1,0,0,0,1,0,0,0,1,0,0
0,-0.5624641585563005,3,-0.6976968164190572,2,3,-0.6549964554650904,-1.3882150512685207,-0.8791037452125816,-0.45004845984802494,-1.1902350676792997,-0.7843036703596103,2,0,1,0,0,1,0,1,0,1,0,0
0,0.7273116556444726,4,0.2954010454819943,2,1,0.8264746454438883,2.0751152487252256,0.07020015202164279,-0.45004845984802494,-0.4468945397147681,-0.09523766244573084,1,0,1,0,0,1,0,0,0,1,0,0
0,-0.21070711831972602,3,-2.6838925402211604,1,4,-1.1805566924179858,-0.3225749589627526,0.07020015202164279,2.3926286107702035,2.222852408622961,0.7669226938493254,1,0,1,0,0,1,1,0,0,1,0,0
0,-0.0934547715742012,4,-0.6976968164190572,2,1,0.0857390949893987,0.47665511026657337,0.07020015202164279,-1.0185838739716706,-0.16354688056549693,0.04434350973957701,2,0,1,0,0,1,0,1,0,1,0,0
0,-0.0934547715742012,2,-0.6976968164190572,2,1,-0.24734026506113888,0.7430651333430154,-0.4044517965954694,-0.7343161669098478,-1.1220806167058073,-0.7786415781855384,0,0,1,0,0,1,0,0,0,1,1,0
0,-0.4452118118107757,3,0.2954010454819943,2,0,-0.6549964554650904,1.2758851794958994,-0.4044517965954694,0.9712900754610891,-0.5828060396152599,-0.5835265962338364,4,1,0,0,0,1,0,1,0,0,0,0
0,-0.914221198792875,3,-0.6976968164190572,0,3,-0.24734026506113888,1.0094751564194573,-0.8791037452125816,2.1083609037083804,0.8849984191054017,0.49481058240798476,1,1,0,0,0,0,1,0,1,0,0,0
0,-0.5624641585563005,3,0.2954010454819943,2,3,0.8264746454438883,-0.05616493588631064,-0.4044517965954694,-1.3028515810334933,-0.62830857393867,0.1696135900158484,1,1,0,0,0,1,1,0,0,1,0,0
2,1.899835123099721,3,0.2954010454819943,0,1,-0.6549964554650904,1.8087052256487834,0.07020015202164279,1.5398254895847348,0.42440944722040175,-1.1854453583879812,4,0,0,1,0,0,0,0,0,1,0,1
0,-0.21070711831972602,2,0.2954010454819943,2,3,-1.921292242872475,-0.05616493588631064,-0.4044517965954694,-0.7343161669098478,-1.0622716087086612,-1.1282260184406467,0,0,1,0,0,1,1,0,0,1,1,0
0,2.486096856827345,2,0.2954010454819943,4,2,0.0857390949893987,0.21024508719013135,3.86741574095854,0.6870223683992663,1.8167075171074565,1.5779511482867128,1,0,1,0,0,1,0,0,0,1,0,0
0,-0.4452118118107757,3,1.288498907383046,3,4,1.1930756552244597,1.0094751564194573,0.07020015202164279,0.9712900754610891,0.2598849999724386,0.4234974068602091,4,1,0,0,0,0,0,1,0,1,0,0
0,0.37555461540789814,4,0.2954010454819943,1,0,0.0857390949893987,-0.5889849820391947,1.9688079464900916,1.5398254895847348,2.6679427006947476,1.8590103588000095,1,0,1,0,0,1,1,0,0,0,0,0
0,-0.5624641585563005,4,0.2954010454819943,3,2,0.0857390949893987,-0.5889849820391947,-0.4044517965954694,-0.45004845984802494,-0.25097533079388357,0.277552469627103,1,0,1,0,0,1,0,1,0,0,0,0
0,1.899835123099721,2,0.2954010454819943,3,2,-0.24734026506113888,-0.5889849820391947,0.544852100638755,0.6870223683992663,-0.6698370877971537,-0.9080921786901104,1,0,1,0,0,1,0,1,1,0,0,0
2,-1.2659782390294496,3,0.2954010454819943,2,3,-0.6549964554650904,-1.1218050281920786,0.07020015202164279,-0.45004845984802494,-0.6360579138452767,0.047291875995222124,4,0,1,0,0,0,0,1,1,0,1,1
0,-1.3832305857749743,2,-0.6976968164190572,2,2,-1.921292242872475,-1.3882150512685207,-0.8791037452125816,-0.7343161669098478,2.9673136103586,0.5963203422646579,4,1,0,0,0,1,0,1,1,0,1,0
0,1.6653304296086713,2,-0.6976968164190572,3,2,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,-0.7343161669098478,-0.29369605079184524,-1.8509548573291468,0,0,1,0,0,1,1,0,0,1,0,0
2,0.49280696215342296,2,1.288498907383046,3,2,1.3520348823967834,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.42861404557610516,-0.6046009842690487,0,0,0,1,0,0,0,1,0,1,0,1
0,0.2583022686623733,2,0.2954010454819943,3,2,0.6112993319422937,-0.3225749589627526,-0.4044517965954694,-1.0185838739716706,-0.29369605079184524,-0.06670573810782039,1,1,0,0,0,0,0,0,1,0,0,0
0,-1.1487258922839247,3,1.288498907383046,2,2,-0.6549964554650904,-0.5889849820391947,-0.4044517965954694,-1.0185838739716706,-0.5106775681768405,-0.20025327637071652,4,0,1,0,0,0,1,0,0,1,1,0
0,2.2515921633362956,2,0.2954010454819943,3,2,0.36735368127907075,2.0751152487252256,0.544852100638755,0.9712900754610891,-0.29369605079184524,-1.147477474879335,4,1,0,0,0,0,0,1,1,0,0,1
0,1.5480780828631464,2,-0.6976968164190572,2,2,-1.1805566924179858,2.0751152487252256,-0.8791037452125816,-1.0185838739716706,-1.0348508675006673,-2.148546327232932,4,0,1,0,0,1,0,1,0,1,1,1
0,-1.3832305857749743,2,-2.6838925402211604,4,1,-0.6549964554650904,-0.8553950051156366,-0.4044517965954694,-1.3028515810334933,1.3370432469908091,1.209326713051095,3,1,0,0,0,1,1,0,0,1,0,0
0,1.899835123099721,2,-2.6838925402211604,4,2,-0.6549964554650904,-1.3882150512685207,-0.8791037452125816,-0.7343161669098478,1.0419722274700054,-0.8674508619024021,3,1,0,0,0,0,0,0,1,0,1,0
0,0.9618163491355223,2,-0.6976968164190572,3,2,-1.1805566924179858,-1.3882150512685207,-0.8791037452125816,0.6870223683992663,-0.550219071802861,-1.396566752307443,2,0,1,0,0,1,0,1,0,1,0,0
0,-0.4452118118107757,3,0.2954010454819943,2,4,0.36735368127907075,0.7430651333430154,-0.4044517965954694,0.40275466133744353,-0.09539242959200517,-0.10053815155759524,4,1,0,0,0,1,0,1,0,1,1,0
0,-0.4452118118107757,3,0.2954010454819943,2,0,-0.24734026506113888,-0.5889849820391947,0.07020015202164279,-0.1657807527862021,-0.29369605079184524,-0.04960268528401709,0,0,0,0,0,1,1,0,0,1,1,0
0,2.486096856827345,4,0.2954010454819943,0,2,0.0857390949893987,1.8087052256487834,-0.4044517965954694,0.40275466133744353,1.19556811843942,-0.9697748501885155,1,0,1,0,0,1,0,0,1,0,0,0
2,-0.21070711831972602,3,-0.6976968164190572,0,1,0.36735368127907075,1.0094751564194573,-0.8791037452125816,-1.3028515810334933,1.2096758910899104,0.26965833468460904,1,0,1,0,0,0,0,1,0,1,1,0
0,-1.3832305857749743,2,0.2954010454819943,2,1,-1.1805566924179858,-0.8553950051156366,-0.8791037452125816,-0.45004845984802494,-0.8705251212759498,-0.43558279011030193,2,0,1,0,0,1,0,0,0,1,1,0
2,0.49280696215342296,3,0.2954010454819943,3,2,-0.24734026506113888,-0.3225749589627526,-0.4044517965954694,1.5398254895847348,-0.0031951548057063887,-0.6087903627239797,2,0,0,1,0,1,0,1,0,1,0,0
0,-0.0934547715742012,3,0.2954010454819943,3,4,-0.6549964554650904,-0.05616493588631064,-0.4044517965954694,1.255557782522912,-0.25634025842153474,1.654869683295237,3,1,0,0,0,1,0,1,0,1,0,1
0,0.8445640023899975,3,-0.6976968164190572,2,3,-0.24734026506113888,-0.8553950051156366,-0.4044517965954694,0.40275466133744353,-0.9233795934594743,-1.1379643921274039,0,1,0,0,0,0,1,0,0,1,0,0
0,0.2583022686623733,3,0.2954010454819943,3,1,0.6112993319422937,-1.1218050281920786,-0.4044517965954694,-1.0185838739716706,0.28213951457602743,-0.2613561824014251,4,0,1,0,0,1,1,0,0,1,1,0
2,-0.7969688520473502,2,-0.6976968164190572,3,0,-0.24734026506113888,0.47665511026657337,-0.8791037452125816,1.255557782522912,-0.6853357676103676,-0.5452882688026084,4,0,1,0,0,1,0,1,1,0,0,0
0,0.37555461540789814,3,0.2954010454819943,0,2,0.36735368127907075,-0.5889849820391947,0.07020015202164279,0.9712900754610891,1.2295459934145436,0.2792453998074562,2,1,0,0,0,1,1,0,0,1,0,0
0,-0.5624641585563005,2,-0.6976968164190572,3,2,-1.1805566924179858,1.0094751564194573,-0.8791037452125816,0.9712900754610891,-0.40437252074005253,-0.7107400029299638,0,0,1,0,0,1,1,0,1,0,0,0
2,0.8445640023899975,2,-0.6976968164190572,3,0,-0.24734026506113888,2.6079352948781094,-0.8791037452125816,-0.7343161669098478,-0.503723032363219,-1.2213687487391403,0,0,1,0,0,0,1,0,1,0,1,0
1,-1.3832305857749743,2,-0.6976968164190572,2,3,-1.921292242872475,-1.3882150512685207,-0.4044517965954694,-0.7343161669098478,-0.9959054669443859,-0.34418949000345483,2,0,0,0,1,1,1,0,1,0,1,0
2,1.7825827763541962,3,-0.6976968164190572,3,0,0.8264746454438883,1.8087052256487834,0.07020015202164279,0.6870223683992663,-0.5363100001756179,-1.039192872484439,4,0,0,1,0,1,1,0,0,1,0,0
2,-0.6797165053018254,4,0.2954010454819943,3,0,1.4982631963571749,-1.1218050281920786,-0.4044517965954694,0.40275466133744353,0.1768279722554713,0.4531420368068942,0,0,1,0,0,0,0,1,0,1,1,1
0,-0.5624641585563005,2,-0.6976968164190572,2,2,5.676482481571831,1.5422952025723413,-0.8791037452125816,-1.0185838739716706,-1.3074686713946362,0.5907831787484124,4,0,1,0,0,1,0,0,0,1,0,0
0,-1.0314735455383999,3,0.2954010454819943,0,2,0.6112993319422937,0.7430651333430154,-0.4044517965954694,-0.45004845984802494,0.9350710769634777,0.9785050687787822,1,1,0,0,0,1,0,1,0,0,1,0
0,-0.6797165053018254,3,1.288498907383046,2,0,-1.1805566924179858,1.2758851794958994,-0.4044517965954694,-0.1657807527862021,-0.5287593612922573,-0.2749843193906095,1,1,0,0,0,0,0,1,0,1,1,0
0,-0.5624641585563005,3,2.2815967692840973,1,2,0.0857390949893987,-0.3225749589627526,-0.4044517965954694,0.9712900754610891,-0.5488281646401368,-0.11003656714575209,2,0,1,0,0,1,1,0,0,1,0,0
2,-0.4452118118107757,2,-0.6976968164190572,3,1,-0.6549964554650904,1.0094751564194573,-0.8791037452125816,1.255557782522912,-0.5462450513379346,-0.7795310880208397,4,0,1,0,0,1,0,1,1,0,0,0
0,1.6653304296086713,3,1.288498907383046,2,3,0.36735368127907075,1.2758851794958994,0.07020015202164279,-0.45004845984802494,-0.6338722025895673,-1.179262336107475,4,1,0,0,0,1,0,1,0,1,1,1
