Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device,KM_segments,Churn
7.0,1.0,14.0,DC,Female,3.0,4.0,Regular Plus,3.0,Married,7.0,1.0,12.0,3.0,1.0,154.09,Computer,2,0
28.0,2.0,32.0,UPI,Male,3.0,1.0,Regular,4.0,Married,5.0,1.0,18.0,1.0,4.0,296.36,Mobile,3,0
9.0,1.0,12.0,CC,Male,4.0,4.0,Regular Plus,5.0,Married,8.0,0.0,15.0,1.0,3.0,165.25,Computer,3,0
3.0,1.0,13.0,CC,Male,4.0,5.0,HNI,3.0,Married,133.0,0.0,20.0,1.0,8.0,245.35000000000002,Mobile,1,0
0.0,1.0,26.0,DC,Male,3.0,3.0,HNI,3.0,Divorced,4.0,0.0,12.0,1.0,0.0,198.24,Computer,0,1
2.0,1.0,25.0,COD,Male,2.0,3.0,Super,1.0,Married,5.0,0.0,12.0,1.0,2.0,142.62,Mobile,0,0
18.0,3.0,8.0,UPI,Male,3.0,3.0,Super,4.0,Divorced,1.0,0.0,19.0,3.0,7.0,148.05,Mobile,3,0
20.0,3.0,24.0,CC,Female,3.0,3.0,Super,3.0,Married,4.0,1.0,18.0,1.0,2.0,146.91,Mobile,2,0
4.0,1.0,7.0,CC,Female,3.0,4.0,Super,1.0,Single,3.0,0.0,24.0,2.0,8.0,165.11,Computer,2,0
0.0,1.0,36.0,DC,Male,2.0,3.0,Super,2.0,Married,3.0,0.0,13.0,1.0,2.0,132.04,Mobile,0,0
26.0,3.0,16.0,Wallet,Female,3.0,4.0,HNI,2.0,Divorced,8.0,1.0,20.0,0.0,4.0,211.33999999999997,Mobile,2,0
16.0,1.0,20.0,CC,Male,4.0,2.0,Super,5.0,Married,7.0,0.0,19.0,2.0,1.0,180.38,Mobile,3,0
1.0,1.0,27.0,DC,Male,4.0,4.0,HNI,3.0,Divorced,5.0,0.0,13.0,2.0,1.0,223.24,Computer,0,1
20.0,3.0,8.0,Wallet,Female,2.0,3.0,Super,1.0,Married,1.0,1.0,22.0,3.0,7.0,165.25,Mobile,2,0
24.0,1.0,14.0,CC,Male,3.0,5.0,Regular Plus,3.0,Married,7.0,0.0,16.0,2.0,3.0,165.9,Mobile,2,0
10.0,1.0,17.0,DC,Male,3.0,4.0,HNI,5.0,Married,9.0,1.0,14.0,2.0,8.0,208.21,Mobile,3,0
30.0,1.0,13.0,DC,Male,2.0,5.0,Super,3.0,Married,6.0,1.0,13.0,1.0,2.0,162.6,Computer,0,0
0.0,1.0,20.0,DC,Female,2.0,3.0,Regular Plus,3.0,Married,4.0,1.0,16.0,0.0,2.0,129.86,Computer,0,1
10.0,3.0,22.0,Wallet,Male,3.0,4.0,Super,3.0,Married,5.0,0.0,19.0,1.0,0.0,163.34,Mobile,2,0
8.0,3.0,6.0,CC,Female,3.0,3.0,Super,3.0,Single,2.0,0.0,16.0,0.0,3.0,148.59,Mobile,2,0
15.0,1.0,24.0,DC,Male,2.0,3.0,Super,5.0,Married,7.0,1.0,17.0,1.0,2.0,154.1,Mobile,3,0
8.0,1.0,25.0,DC,Female,4.0,5.0,Regular Plus,2.0,Single,4.0,0.0,19.0,2.0,4.0,156.53,Computer,2,0
12.0,1.0,6.0,DC,Male,2.0,3.0,Regular,3.0,Married,2.0,1.0,14.0,0.0,6.0,291.97,Computer,1,0
16.0,3.0,33.0,Wallet,Female,4.0,4.0,Super Plus,4.0,Divorced,7.0,0.0,15.0,3.0,9.0,260.25,Computer,3,0
22.0,1.0,31.0,DC,Male,3.0,3.0,Super,1.0,Married,2.0,1.0,17.0,0.0,7.0,168.04,Computer,2,0
8.0,3.0,9.0,Wallet,Male,2.0,3.0,Super,3.0,Married,14.0,0.0,12.0,0.0,3.0,148.17,Mobile,2,0
29.0,1.0,9.0,DC,Male,4.0,4.0,HNI,4.0,Divorced,5.0,0.0,19.0,2.0,3.0,234.76,Computer,1,0
13.0,1.0,28.0,DC,Female,3.0,4.0,HNI,3.0,Married,6.0,0.0,15.0,1.0,3.0,205.35,Mobile,2,0
2.0,1.0,26.0,CC,Male,4.0,5.0,Regular Plus,5.0,Divorced,3.0,0.0,13.0,2.0,4.0,156.96,Mobile,0,0
3.0,1.0,32.0,DC,Male,3.0,5.0,Regular Plus,3.0,Married,6.0,0.0,26.0,0.0,9.0,128.13,Computer,0,0
0.0,3.0,11.0,UPI,Female,1.0,4.0,Regular Plus,3.0,Single,1.0,0.0,18.0,1.0,0.0,129.66,Mobile,0,0
12.0,1.0,23.0,CC,Female,4.0,4.0,Super,3.0,Married,9.0,0.0,22.0,1.0,1.0,228.24,Mobile,2,0
27.0,3.0,9.0,CC,Male,3.0,4.0,Super Plus,3.0,Married,8.0,0.0,14.0,12.0,3.0,273.52,Mobile,1,0
99.0,1.0,10.0,DC,Male,2.0,3.0,Regular Plus,3.0,Married,8.0,1.0,15.0,1.0,3.0,129.96,Mobile,0,0
9.0,1.0,12.0,CC,Female,2.0,4.0,Super,3.0,Married,5.0,0.0,17.0,0.0,2.0,147.74,Computer,2,0
24.0,1.0,29.0,CC,Male,3.0,4.0,Super Plus,1.0,Single,5.0,1.0,14.0,2.0,10.0,269.11,Others,2,0
5.0,1.0,7.0,DC,Female,4.0,4.0,Super,5.0,Divorced,3.0,0.0,13.0,2.0,4.0,166.48,Computer,3,0
7.0,1.0,8.0,DC,Male,3.0,4.0,Regular Plus,3.0,Married,4.0,0.0,12.0,5.0,7.0,127.68,Mobile,1,0
15.0,3.0,13.0,Wallet,Male,3.0,4.0,HNI,3.0,Single,3.0,0.0,13.0,7.0,8.0,217.41,Mobile,1,0
1.0,1.0,12.0,DC,Female,4.0,4.0,Super,3.0,Divorced,5.0,0.0,15.0,2.0,3.0,174.98,Mobile,0,0
22.0,1.0,24.0,DC,Male,2.0,4.0,Regular,3.0,Married,2.0,1.0,17.0,0.0,9.0,295.02,Mobile,1,0
15.0,1.0,37.0,COD,Female,2.0,4.0,Super,2.0,Divorced,4.0,0.0,13.0,0.0,4.0,149.23,Mobile,2,0
14.0,3.0,16.0,CC,Male,2.0,5.0,Super,4.0,Single,2.0,0.0,13.0,3.0,9.0,165.25,Computer,3,0
1.0,1.0,31.0,CC,Male,3.0,4.0,Regular Plus,4.0,Married,3.0,1.0,18.0,1.0,1.0,149.08,Mobile,0,1
29.0,1.0,21.0,CC,Male,3.0,5.0,Super,4.0,Married,3.0,1.0,17.0,3.0,1.0,264.77,Computer,1,0
24.0,3.0,14.0,DC,Female,4.0,4.0,Super,3.0,Divorced,5.0,0.0,15.0,2.0,14.0,194.47,Computer,1,0
6.0,1.0,16.0,CC,Female,4.0,2.0,Super,1.0,Single,9.0,0.0,17.0,1.0,8.0,175.55,Mobile,2,0
14.0,1.0,14.0,DC,Male,2.0,1.0,Super,4.0,Married,4.0,0.0,13.0,0.0,2.0,172.7,Mobile,3,0
13.0,1.0,32.0,DC,Male,4.0,4.0,HNI,3.0,Divorced,5.0,0.0,22.0,1.0,6.0,234.2,Computer,2,0
9.0,1.0,12.0,CC,Male,4.0,5.0,Regular Plus,5.0,Single,3.0,0.0,20.0,2.0,3.0,153.5,Mobile,3,0
10.0,3.0,11.0,DC,Female,4.0,4.0,Super,3.0,Single,9.0,0.0,16.0,2.0,1.0,200.15,Mobile,2,0
9.0,3.0,14.0,COD,Male,2.0,3.0,Super,1.0,Married,5.0,0.0,13.0,1.0,7.0,150.79,Mobile,2,0
1.0,1.0,14.0,DC,Male,3.0,3.0,Regular Plus,4.0,Married,5.0,1.0,19.0,1.0,3.0,152.28,Mobile,0,0
19.0,1.0,31.0,CC,Male,4.0,6.0,HNI,5.0,Married,6.0,1.0,21.0,2.0,8.0,238.51,Mobile,3,0
8.0,1.0,8.0,CC,Female,2.0,3.0,Super,4.0,Single,6.0,0.0,11.0,1.0,2.0,144.25,Computer,3,0
0.0,1.0,18.0,DC,Female,2.0,4.0,Regular Plus,4.0,Single,3.0,0.0,12.0,0.0,0.0,118.61000000000001,Mobile,0,1
5.0,1.0,23.0,CC,Female,3.0,4.0,Super,2.0,Divorced,6.0,1.0,12.0,1.0,6.0,165.25,Mobile,2,0
13.0,1.0,15.0,CC,Female,2.0,1.0,Super,3.0,Married,7.0,0.0,21.0,6.0,8.0,168.77,Mobile,1,0
6.0,1.0,15.0,DC,Female,3.0,4.0,Super,3.0,Single,10.0,1.0,17.0,2.0,8.0,179.98,Computer,2,0
15.0,3.0,30.0,DC,Male,4.0,4.0,HNI,3.0,Single,5.0,1.0,17.0,1.0,3.0,195.82,Mobile,2,0
4.0,3.0,13.0,Wallet,Male,3.0,3.0,Super,1.0,Married,5.0,0.0,12.0,0.0,7.0,175.47,Mobile,2,0
14.0,3.0,9.0,Wallet,Female,4.0,4.0,Super,4.0,Married,5.0,0.0,15.0,2.0,11.0,181.77,Mobile,3,0
13.0,1.0,20.0,DC,Female,3.0,3.0,Super,3.0,Married,6.0,0.0,11.0,7.0,4.0,165.23,Others,1,0
0.0,1.0,8.0,DC,Male,2.0,4.0,Regular Plus,2.0,Single,2.0,0.0,22.0,0.0,0.0,111.02000000000001,Mobile,0,1
24.0,1.0,39.0,DC,Male,3.0,5.0,Super Plus,3.0,Divorced,5.0,0.0,18.0,12.0,8.0,295.46,Mobile,1,0
30.0,3.0,13.0,COD,Male,3.0,4.0,HNI,2.0,Divorced,7.0,1.0,14.0,0.0,4.0,226.04000000000002,Mobile,2,0
0.0,2.0,12.0,UPI,Male,3.0,3.0,Regular Plus,5.0,Married,5.0,1.0,22.0,0.0,2.0,120.72999999999999,Mobile,0,1
8.0,1.0,10.0,CC,Female,2.0,4.0,Super,4.0,Single,5.0,0.0,13.0,0.0,2.0,145.25,Others,3,0
5.0,1.0,17.0,DC,Male,2.0,3.0,Regular Plus,3.0,Single,8.0,0.0,21.0,0.0,4.0,136.38,Mobile,2,0
15.0,2.0,8.0,COD,Male,2.0,4.0,Regular,3.0,Married,5.0,1.0,11.0,1.0,0.0,126.96000000000001,Others,2,0
8.0,1.0,17.0,CC,Male,3.0,4.0,Regular,3.0,Married,5.0,0.0,18.0,3.0,1.0,163.15,Computer,2,0
13.0,1.0,19.0,CC,Male,3.0,5.0,HNI,5.0,Married,7.0,0.0,16.0,1.0,8.0,226.91,Mobile,3,0
0.0,1.0,24.0,CC,Male,2.0,4.0,Regular Plus,1.0,Single,2.0,1.0,13.0,0.0,1.0,123.88999999999999,Mobile,0,1
11.0,3.0,10.0,DC,Male,2.0,4.0,Regular Plus,5.0,Single,9.0,0.0,15.0,1.0,0.0,129.58,Mobile,3,0
1.0,1.0,17.0,CC,Male,3.0,4.0,Regular Plus,3.0,Single,3.0,1.0,12.0,1.0,2.0,135.09,Mobile,0,1
5.0,1.0,10.0,CC,Male,4.0,4.0,HNI,3.0,Married,11.0,0.0,13.0,3.0,3.0,261.75,Computer,1,0
10.0,1.0,6.0,DC,Female,2.0,3.0,Regular Plus,1.0,Single,2.0,0.0,12.0,1.0,7.0,121.15,Mobile,2,0
1.0,3.0,18.0,UPI,Female,3.0,4.0,Super,3.0,Married,2.0,1.0,24.0,2.0,5.0,180.07,Mobile,0,0
30.0,3.0,22.0,Wallet,Male,2.0,3.0,Super,5.0,Single,9.0,0.0,14.0,2.0,2.0,154.05,Mobile,3,0
12.0,1.0,18.0,DC,Male,4.0,4.0,Regular Plus,1.0,Married,6.0,0.0,21.0,1.0,4.0,173.71,Mobile,2,0
1.0,3.0,8.0,DC,Female,3.0,4.0,Regular Plus,4.0,Single,3.0,1.0,12.0,3.0,3.0,148.02,Computer,0,1
13.0,1.0,30.0,CC,Male,2.0,3.0,Super,2.0,Divorced,10.0,1.0,16.0,1.0,7.0,134.41,Mobile,2,0
29.0,1.0,15.0,CC,Male,3.0,5.0,Super Plus,4.0,Married,3.0,1.0,16.0,3.0,1.0,260.77,Computer,3,0
17.0,1.0,35.0,CC,Male,4.0,4.0,Super,1.0,Married,12.0,0.0,22.0,2.0,3.0,148.58,Computer,2,0
19.0,1.0,21.0,DC,Male,3.0,4.0,Super,4.0,Married,13.0,0.0,19.0,2.0,16.0,150.48,Mobile,3,0
99.0,1.0,10.0,COD,Male,3.0,3.0,Regular Plus,1.0,Married,1.0,0.0,16.0,2.0,1.0,132.23,Mobile,2,0
8.0,1.0,6.0,CC,Female,2.0,4.0,Super,2.0,Divorced,1.0,0.0,12.0,1.0,0.0,153.63,Mobile,2,0
3.0,1.0,15.0,DC,Male,3.0,4.0,Regular Plus,1.0,Married,13.0,0.0,14.0,0.0,3.0,143.61,Computer,0,0
99.0,3.0,15.0,CC,Male,2.0,3.0,Regular Plus,5.0,Single,2.0,1.0,12.0,1.0,2.0,125.80000000000001,Mobile,3,0
12.0,3.0,34.0,Wallet,Female,2.0,4.0,Super Plus,1.0,Married,5.0,0.0,13.0,3.0,6.0,221.31,Mobile,2,0
29.0,1.0,21.0,CC,Male,4.0,3.0,Regular,4.0,Single,5.0,0.0,12.0,1.0,16.0,312.22,Mobile,1,0
17.0,1.0,30.0,DC,Male,3.0,5.0,Regular Plus,3.0,Single,6.0,0.0,15.0,1.0,0.0,125.9,Computer,2,0
18.0,1.0,13.0,DC,Male,3.0,3.0,HNI,5.0,Married,2.0,0.0,18.0,5.0,11.0,152.1,Computer,1,0
11.0,1.0,20.0,CC,Male,3.0,4.0,Super,1.0,Married,3.0,0.0,18.0,1.0,8.0,167.85,Mobile,2,0
0.0,1.0,12.0,CC,Female,3.0,4.0,Regular,3.0,Married,5.0,0.0,12.0,0.0,3.0,121.87,Mobile,0,0
4.0,3.0,12.0,DC,Female,2.0,3.0,HNI,3.0,Married,2.0,1.0,20.0,3.0,6.0,204.52,Computer,1,0
10.0,1.0,13.0,DC,Male,3.0,4.0,Regular Plus,2.0,Divorced,2.0,0.0,12.0,5.0,12.0,157.1,Mobile,1,0
9.0,1.0,38.0,CC,Female,3.0,5.0,Regular Plus,5.0,Single,4.0,0.0,13.0,1.0,2.0,151.59,Mobile,3,0
5.0,1.0,13.0,DC,Female,3.0,4.0,Super,4.0,Married,5.0,0.0,12.0,1.0,5.0,162.78,Others,3,0
14.0,1.0,9.0,DC,Female,4.0,4.0,Regular Plus,5.0,Married,6.0,0.0,18.0,2.0,3.0,158.77,Mobile,3,0
7.0,3.0,9.0,CC,Female,3.0,4.0,Super,1.0,Married,4.0,1.0,12.0,0.0,1.0,165.25,Mobile,2,0
1.0,1.0,16.0,DC,Female,4.0,4.0,Regular Plus,3.0,Single,4.0,0.0,22.0,2.0,1.0,148.18,Mobile,0,0
19.0,1.0,35.0,COD,Female,3.0,5.0,Super Plus,4.0,Single,3.0,0.0,12.0,4.0,7.0,292.04,Mobile,3,0
0.0,1.0,6.0,DC,Female,3.0,5.0,Regular Plus,2.0,Married,4.0,0.0,14.0,2.0,0.0,143.64,Computer,0,0
1.0,1.0,16.0,CC,Male,3.0,5.0,Regular Plus,3.0,Married,3.0,1.0,17.0,1.0,2.0,153.66,Others,0,0
18.0,1.0,20.0,UPI,Male,3.0,3.0,Super,2.0,Divorced,14.0,0.0,15.0,7.0,8.0,141.97,Mobile,1,0
21.0,1.0,10.0,DC,Male,2.0,3.0,HNI,2.0,Single,2.0,0.0,11.0,1.0,8.0,178.98,Mobile,2,0
2.0,3.0,12.0,CC,Male,3.0,4.0,Super,5.0,Single,2.0,0.0,19.0,1.0,4.0,209.63,Mobile,0,0
7.0,3.0,9.0,Wallet,Male,3.0,1.0,Super,1.0,Married,3.0,0.0,13.0,0.0,9.0,201.25,Mobile,2,0
18.0,1.0,11.0,CC,Male,2.0,3.0,Super,3.0,Single,9.0,0.0,14.0,1.0,3.0,153.99,Mobile,2,0
6.0,1.0,34.0,DC,Male,3.0,3.0,Super,3.0,Married,2.0,1.0,12.0,4.0,7.0,152.07,Mobile,2,0
16.0,1.0,35.0,COD,Female,3.0,5.0,Super,2.0,Divorced,2.0,0.0,12.0,1.0,5.0,170.23,Mobile,2,0
1.0,1.0,9.0,DC,Female,3.0,5.0,Regular Plus,3.0,Married,3.0,1.0,14.0,1.0,1.0,161.33,Mobile,0,0
1.0,1.0,12.0,CC,Female,3.0,5.0,Regular Plus,3.0,Married,3.0,1.0,15.0,1.0,8.0,148.66,Computer,0,1
8.0,1.0,17.0,DC,Male,3.0,4.0,Regular Plus,1.0,Married,3.0,0.0,18.0,1.0,1.0,131.9,Mobile,2,0
0.0,1.0,13.0,DC,Female,2.0,4.0,Regular Plus,5.0,Divorced,5.0,1.0,13.0,0.0,0.0,128.19,Mobile,0,1
15.0,1.0,24.0,DC,Male,2.0,3.0,Super,5.0,Married,7.0,1.0,17.0,0.0,2.0,154.1,Mobile,3,0
8.0,3.0,21.0,Wallet,Male,2.0,3.0,Super,1.0,Married,2.0,0.0,11.0,1.0,2.0,151.68,Computer,2,0
5.0,3.0,17.0,CC,Female,3.0,4.0,Super,1.0,Married,4.0,1.0,12.0,2.0,5.0,190.83,Mobile,2,0
20.0,1.0,19.0,CC,Female,2.0,4.0,Super,3.0,Married,4.0,0.0,16.0,2.0,1.0,180.58,Computer,2,0
18.0,3.0,12.0,Wallet,Male,3.0,4.0,Regular,4.0,Married,9.0,0.0,12.0,2.0,11.0,307.13,Mobile,1,0
1.0,1.0,23.0,DC,Female,3.0,2.0,Regular Plus,5.0,Single,3.0,0.0,17.0,16.0,15.0,152.43,Mobile,1,1
9.0,3.0,10.0,CC,Female,4.0,4.0,Super,3.0,Single,5.0,0.0,17.0,2.0,4.0,176.59,Others,2,0
29.0,1.0,12.0,DC,Female,4.0,4.0,Super Plus,2.0,Single,4.0,1.0,15.0,1.0,3.0,297.59,Mobile,2,0
2.0,3.0,19.0,DC,Male,3.0,4.0,Super,5.0,Single,3.0,0.0,17.0,2.0,4.0,179.98,Computer,0,0
11.0,1.0,19.0,DC,Female,3.0,2.0,HNI,1.0,Married,5.0,1.0,26.0,6.0,9.0,265.44,Mobile,1,0
21.0,1.0,8.0,COD,Male,3.0,1.0,Regular Plus,4.0,Single,6.0,0.0,11.0,0.0,0.0,125.59,Mobile,3,0
1.0,3.0,17.0,CC,Female,4.0,4.0,Regular Plus,1.0,Single,4.0,1.0,14.0,2.0,1.0,141.69,Computer,0,1
8.0,1.0,20.0,DC,Male,3.0,4.0,Regular,4.0,Married,5.0,0.0,17.0,2.0,1.0,149.08,Mobile,3,0
1.0,1.0,15.0,DC,Male,3.0,4.0,Regular Plus,4.0,Divorced,4.0,0.0,18.0,0.0,4.0,135.01,Mobile,0,0
2.0,1.0,34.0,DC,Female,3.0,4.0,Regular,1.0,Married,5.0,0.0,22.0,1.0,7.0,125.13999999999999,Others,0,0
7.0,1.0,14.0,DC,Male,3.0,4.0,Super,3.0,Married,3.0,0.0,21.0,1.0,9.0,184.68,Computer,2,0
27.0,3.0,9.0,Wallet,Female,3.0,5.0,HNI,4.0,Married,4.0,0.0,13.0,6.0,13.0,200.25,Computer,1,0
3.0,3.0,12.0,CC,Male,4.0,5.0,Super,4.0,Divorced,5.0,0.0,21.0,1.0,1.0,191.44,Mobile,0,0
22.0,1.0,14.0,DC,Male,4.0,5.0,Regular,1.0,Single,11.0,0.0,15.0,2.0,1.0,312.65,Mobile,1,0
6.0,1.0,24.0,CC,Female,3.0,4.0,Super,1.0,Married,10.0,0.0,20.0,1.0,3.0,196.67,Computer,2,0
15.0,3.0,17.0,DC,Male,3.0,4.0,Super,2.0,Single,9.0,0.0,15.0,1.0,11.0,187.3,Computer,2,0
1.0,1.0,11.0,CC,Male,3.0,4.0,Regular Plus,1.0,Married,6.0,0.0,16.0,1.0,3.0,150.8,Computer,0,0
9.0,1.0,30.0,CC,Male,4.0,6.0,Regular Plus,3.0,Married,2.0,0.0,17.0,1.0,4.0,152.05,Mobile,2,0
18.0,1.0,37.0,COD,Female,2.0,4.0,Super Plus,4.0,Single,2.0,0.0,11.0,6.0,6.0,270.04,Mobile,3,0
1.0,3.0,21.0,CC,Female,4.0,5.0,Regular Plus,3.0,Single,3.0,0.0,14.0,1.0,1.0,140.0,Mobile,0,0
18.0,2.0,7.0,DC,Female,3.0,5.0,Super,3.0,Single,5.0,0.0,12.0,2.0,3.0,184.85,Mobile,2,0
14.0,1.0,22.0,CC,Male,3.0,4.0,HNI,4.0,Married,7.0,0.0,14.0,2.0,9.0,267.57,Computer,1,0
0.0,1.0,8.0,CC,Male,2.0,3.0,Regular Plus,3.0,Single,7.0,0.0,17.0,2.0,1.0,143.82,Mobile,0,1
17.0,1.0,11.0,DC,Female,3.0,4.0,Super,2.0,Divorced,5.0,0.0,15.0,2.0,3.0,182.62,Others,2,0
7.0,1.0,13.0,DC,Male,2.0,4.0,Super,2.0,Married,5.0,0.0,24.0,5.0,8.0,202.25,Computer,1,0
1.0,1.0,16.0,DC,Female,3.0,4.0,Regular,5.0,Divorced,5.0,0.0,22.0,2.0,8.0,155.07,Mobile,0,1
20.0,1.0,31.0,CC,Male,2.0,3.0,HNI,3.0,Single,3.0,0.0,23.0,1.0,11.0,186.33,Mobile,2,0
1.0,1.0,32.0,COD,Female,4.0,5.0,Regular Plus,4.0,Married,7.0,0.0,17.0,2.0,2.0,150.46,Mobile,0,1
14.0,1.0,25.0,DC,Male,2.0,3.0,Regular Plus,2.0,Divorced,4.0,1.0,12.0,1.0,0.0,148.66,Mobile,2,0
8.0,3.0,30.0,DC,Male,3.0,3.0,Super,5.0,Married,6.0,1.0,16.0,0.0,7.0,190.66,Mobile,3,0
9.0,1.0,32.0,DC,Female,4.0,2.0,HNI,4.0,Married,9.0,0.0,21.0,6.0,3.0,247.95999999999998,Mobile,1,0
15.0,3.0,12.0,Wallet,Female,4.0,4.0,Super,5.0,Married,4.0,0.0,20.0,1.0,8.0,166.03,Computer,3,0
5.0,1.0,41.0,DC,Female,2.0,4.0,Regular Plus,4.0,Single,2.0,0.0,14.0,0.0,1.0,129.37,Mobile,3,0
12.0,3.0,7.0,DC,Male,3.0,4.0,Super,4.0,Married,2.0,0.0,16.0,5.0,9.0,169.4,Mobile,1,0
9.0,3.0,12.0,CC,Male,3.0,4.0,Regular Plus,5.0,Single,3.0,1.0,12.0,2.0,3.0,148.8,Mobile,3,0
16.0,1.0,18.0,CC,Female,4.0,2.0,Super,4.0,Divorced,11.0,1.0,18.0,1.0,1.0,155.72,Mobile,3,0
11.0,3.0,16.0,Wallet,Male,3.0,5.0,Super,4.0,Married,3.0,0.0,15.0,1.0,4.0,166.89,Mobile,3,0
26.0,1.0,13.0,DC,Male,2.0,1.0,Super Plus,3.0,Married,4.0,0.0,19.0,0.0,3.0,248.14,Mobile,2,0
4.0,1.0,15.0,COD,Female,4.0,5.0,Regular Plus,5.0,Single,2.0,0.0,17.0,1.0,8.0,181.68,Computer,3,0
14.0,3.0,19.0,Wallet,Male,4.0,5.0,HNI,4.0,Married,4.0,0.0,14.0,1.0,1.0,226.05,Mobile,3,0
11.0,1.0,17.0,CC,Female,2.0,4.0,Super,4.0,Married,3.0,1.0,16.0,1.0,7.0,124.33000000000001,Computer,3,0
1.0,2.0,27.0,CC,Female,4.0,4.0,Regular Plus,4.0,Married,2.0,1.0,12.0,1.0,5.0,146.48,Mobile,0,1
21.0,3.0,19.0,Wallet,Male,3.0,3.0,Super,5.0,Married,9.0,0.0,13.0,1.0,2.0,158.86,Mobile,3,0
31.0,3.0,10.0,DC,Female,3.0,5.0,Super,2.0,Single,7.0,0.0,18.0,1.0,6.0,176.71,Mobile,2,0
1.0,1.0,27.0,DC,Male,3.0,4.0,Regular Plus,3.0,Married,3.0,0.0,15.0,1.0,3.0,158.74,Mobile,0,0
13.0,1.0,19.0,DC,Male,4.0,4.0,Super,4.0,Married,6.0,0.0,22.0,2.0,1.0,177.95,Others,3,0
7.0,1.0,9.0,DC,Male,2.0,4.0,Regular Plus,1.0,Married,4.0,0.0,17.0,0.0,0.0,129.79,Computer,2,0
30.0,1.0,7.0,DC,Male,3.0,4.0,Super,3.0,Married,3.0,0.0,22.0,1.0,10.0,188.06,Computer,2,0
11.0,1.0,8.0,CC,Male,2.0,4.0,HNI,3.0,Married,4.0,1.0,19.0,1.0,2.0,1844.0,Mobile,1,0
0.0,1.0,21.0,UPI,Male,2.0,3.0,Super,3.0,Married,8.0,0.0,14.0,0.0,0.0,148.34,Mobile,0,1
1.0,1.0,30.0,COD,Male,3.0,4.0,Regular Plus,4.0,Married,4.0,1.0,18.0,1.0,2.0,159.58,Mobile,0,0
20.0,1.0,14.0,COD,Male,4.0,4.0,Regular Plus,3.0,Married,10.0,0.0,12.0,7.0,9.0,148.39,Mobile,1,1
13.0,1.0,12.0,DC,Female,2.0,3.0,Regular Plus,5.0,Married,6.0,0.0,19.0,1.0,2.0,138.77,Mobile,3,0
7.0,1.0,11.0,CC,Male,2.0,4.0,Super,1.0,Married,2.0,0.0,14.0,4.0,3.0,139.86,Mobile,2,0
12.0,3.0,27.0,DC,Male,2.0,4.0,Super,2.0,Divorced,4.0,1.0,12.0,0.0,4.0,161.2,Mobile,2,0
4.0,1.0,14.0,COD,Male,4.0,4.0,Regular Plus,3.0,Married,3.0,0.0,14.0,1.0,1.0,137.74,Computer,2,0
14.0,1.0,11.0,CC,Male,2.0,1.0,Regular Plus,3.0,Divorced,3.0,1.0,12.0,1.0,3.0,121.27000000000001,Mobile,2,0
22.0,1.0,6.0,COD,Male,2.0,4.0,Super Plus,3.0,Single,8.0,1.0,12.0,1.0,7.0,1813.0,Mobile,1,0
0.0,1.0,20.0,CC,Male,2.0,3.0,Regular Plus,2.0,Divorced,6.0,1.0,13.0,0.0,4.0,124.36000000000001,Mobile,0,1
0.0,3.0,13.0,CC,Female,3.0,2.0,Super,2.0,Married,4.0,1.0,22.0,1.0,4.0,148.47,Computer,0,0
16.0,3.0,33.0,Wallet,Female,4.0,4.0,Super Plus,4.0,Married,7.0,0.0,15.0,4.0,9.0,165.25,Computer,3,0
15.0,1.0,6.0,DC,Female,2.0,4.0,Super,1.0,Married,10.0,1.0,13.0,0.0,2.0,160.62,Mobile,2,0
10.0,3.0,22.0,DC,Male,2.0,5.0,Super Plus,3.0,Married,11.0,0.0,13.0,1.0,10.0,234.36,Computer,2,1
1.0,3.0,7.0,COD,Female,4.0,6.0,Regular Plus,5.0,Single,2.0,0.0,22.0,2.0,1.0,148.25,Computer,0,1
29.0,1.0,28.0,CC,Male,4.0,2.0,Regular,4.0,Single,13.0,0.0,12.0,3.0,16.0,165.25,Mobile,1,0
14.0,1.0,13.0,DC,Female,3.0,4.0,Super,1.0,Married,6.0,0.0,18.0,1.0,4.0,191.13,Mobile,2,0
0.0,2.0,10.0,COD,Male,2.0,4.0,Regular Plus,2.0,Single,5.0,0.0,13.0,1.0,0.0,127.63999999999999,Mobile,0,1
0.0,3.0,6.0,DC,Male,2.0,4.0,HNI,3.0,Married,6.0,0.0,11.0,5.0,46.0,206.08999999999997,Mobile,1,1
8.0,1.0,22.0,CC,Female,3.0,5.0,HNI,4.0,Single,6.0,0.0,16.0,5.0,8.0,217.21,Mobile,1,0
14.0,3.0,11.0,CC,Male,4.0,4.0,Super,4.0,Divorced,9.0,0.0,15.0,2.0,1.0,170.27,Computer,3,0
19.0,1.0,30.0,DC,Male,3.0,4.0,Super,5.0,Married,3.0,1.0,16.0,2.0,9.0,161.33,Computer,3,0
7.0,3.0,15.0,Wallet,Male,3.0,4.0,Super,3.0,Married,2.0,0.0,13.0,1.0,3.0,165.25,Mobile,2,0
17.0,1.0,18.0,CC,Female,2.0,4.0,Regular,1.0,Married,5.0,1.0,14.0,0.0,10.0,294.49,Others,2,0
